Name_Station,Latitude_Station,Longitude_Station,Number_Of_Bikes,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,National Comedy Theatre,1,621.3504334696216,1,4.4,1,38,1.0,Performing Arts,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,The Radio City Stage Door Tour,1,734.2097491781784,1,4.3,3,492,1.0,Music Venues,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Madison Square Garden,1,908.9429890286772,1,4.1,3,1193,1.0,Stadiums & Arenas,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Bar Nine,1,899.1400660590145,1,3.7,2,422,1.0,Music Venues,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Green Fig,1,625.4756795630016,1,3.3,2,158,1.0,New American,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,The Theater At Madison Square Garden,1,892.88986509039,1,3.3,2,114,1.0,Performing Arts,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Dave & Buster's New York City - Times Square,1,130.70028854082176,1,2.7,2,1013,1.0,American,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Broadway Comedy Club,1,781.649766876163,1,2.3,2,615,1.0,Comedy Clubs,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Cinema Verite,1,821.3990621776978,1,2.5,1,2,0.0,Art Galleries,cinema
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Scott's Pizza Tours,0,1015.1272964587126,0,4.8,2,381,1.0,Pizza,bus
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Harlem Spirituals / New York Visions,1,71.07596702870623,1,4.3,2,7,1.0,Tours,bus
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Benlolo Jewelry Studio NY,1,487.25618643890846,1,5.0,2,6,1.0,Jewelry,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Classical Guitar School of New York,1,841.5133791904793,1,5.0,2,5,1.0,Art Schools,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,New York City Guitar School,1,1040.260744999186,1,4.9,2,68,1.0,Musical Instruments & Teachers,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Culinary Tech Center,1,1002.494966413546,1,4.8,2,10,1.0,Do-It-Yourself Food,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Magnet Theater,1,1147.6830643445592,1,4.6,1,161,1.0,Comedy Clubs,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,New York Jazz Workshop,1,482.1571636347741,1,5.0,2,2,1.0,Art Schools,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Christine Valmy International School,1,141.6537705935136,1,3.9,1,126,1.0,Cosmetology Schools,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Carsten Institute of Cosmetology,1,919.430144426789,1,3.6,1,143,1.0,Cosmetology Schools,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,The Art Students League of New York,1,1129.3881131302678,1,3.6,2,54,1.0,Art Schools,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Westside Dance Project,1,602.7369788095831,1,3.5,1,4,1.0,Dance Schools,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,The School For Strings,1,995.8945443994684,1,3.3,3,4,1.0,Musical Instruments & Teachers,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Voice Academy of NYC,1,547.8858017111352,1,1.0,2,1,1.0,Performing Arts,school
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Step Up Skin Laser,1,886.1724920029797,1,4.3,2,371,1.0,Laser Hair Removal,hospital
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,The Hair Loss Doctors,1,813.4670558450836,1,4.2,4,20,1.0,Cosmetic Surgeons,hospital
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Hairline Ink,1,642.4689587873413,1,5.0,2,1,1.0,Cosmetics & Beauty Supply,hospital
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,"Sheryl D Clark, MD",1,1832.4597073054256,1,3.6,2,23,1.0,Dermatologists,hospital
"Icon Pkg: W 43 St, 8th Ave & 7th Ave",40.757649,-73.988307,14,Radiant Skin Dermatology and Laser,1,1302.6751671255056,1,2.0,4,69,1.0,Laser Hair Removal,hospital
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Sushi Ishikawa,1,227.9157498131315,1,4.9,4,54,1.0,Sushi Bars,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Billy's Hot Dog Cart,1,979.801109446386,0,4.9,1,89,0.0,Food Stands,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Spiga To Go,1,381.833218096812,1,4.8,2,66,1.0,Food Delivery Services,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Basmala Halal Food,1,1051.773864724651,0,5.0,1,4,0.0,Food Trucks,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Takeda,1,361.15847721553047,1,4.6,4,75,1.0,Sushi Bars,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Sushi Kaito,1,947.8954252350248,1,4.6,4,211,1.0,Sushi Bars,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Simply Noodles,1,879.2327025948281,1,4.6,2,140,1.0,Noodles,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Taqueria 86,1,864.152088182641,1,4.5,2,128,1.0,Mexican,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Sala Thai Restaurant,1,721.6454854267133,1,4.5,2,910,1.0,Thai,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Mani Market Place,1,930.2660705415988,1,4.5,1,80,1.0,Delis,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Lokal 83 Mediterranean Kitchen,1,375.5914299643057,1,4.4,2,481,1.0,Mediterranean,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,By the Way Bakery,1,580.1393896841807,1,4.4,1,269,1.0,Bakeries,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Tiki Chick,1,170.20448814746487,0,4.4,2,319,1.0,Breakfast & Brunch,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Dark Bullet Sake & Oyster Bar,1,957.8934105342825,1,4.4,2,161,1.0,Japanese,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Vin Sur Vingt,1,384.3609679568272,1,4.4,2,76,1.0,Wine Bars,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amelie,1,361.15847721553047,1,4.4,3,309,1.0,French,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Matto Espresso,1,392.5355664999127,0,4.4,1,80,1.0,Coffee & Tea,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Joe's Steam Rice Roll,1,236.50707302816977,1,4.4,1,240,1.0,Cantonese,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Neapolitan Express,1,804.2185224363141,1,4.3,2,6,1.0,Pizza,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Charlotte Cafe,1,976.7105456459788,1,4.3,1,247,1.0,Coffee & Tea,restaurant
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Zingone Brothers,1,377.2598765250125,1,4.8,2,43,0.0,Fruits & Veggies,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,"Levain Bakery - Upper West Side, NYC",1,542.7020524905196,1,4.6,2,748,1.0,Bakeries,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Mani Market Place,1,930.2660705415988,1,4.5,1,80,1.0,Delis,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,By the Way Bakery,1,580.1393896841807,1,4.4,1,269,1.0,Bakeries,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Fillup Coffee,1,768.9942525882415,1,4.4,1,45,1.0,Coffee & Tea,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Vin Sur Vingt,1,384.3609679568272,1,4.4,2,76,1.0,Wine Bars,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amelie,1,361.15847721553047,1,4.4,3,309,1.0,French,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Mille-Feuille Bakery,1,531.7326795408737,1,4.4,2,459,1.0,Coffee & Tea,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Matto Espresso,1,392.5355664999127,0,4.4,1,80,1.0,Coffee & Tea,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amorino Gelato,1,276.85359386307846,1,4.4,2,263,1.0,Desserts,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Charlotte Cafe,1,976.7105456459788,1,4.3,1,247,1.0,Coffee & Tea,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Murray's Sturgeon Shop,1,528.781738261575,1,4.3,2,107,1.0,Specialty Food,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Eléa,1,170.72598455204016,1,4.3,3,316,1.0,Mediterranean,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Maison Pickle,1,127.1466119499218,1,4.3,2,1902,1.0,Cocktail Bars,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Hudson & Charles,1,323.06733042043555,1,4.2,3,84,1.0,Butcher,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Giacomo’s,1,911.203236079632,1,4.1,1,55,0.0,Delis,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Mila Cafe,1,914.5342842921604,1,4.1,1,164,1.0,Breakfast & Brunch,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Harvest Kitchen,1,931.7025079964876,1,4.1,2,405,1.0,New American,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Broad Nosh Bagels,1,211.18532305817968,1,4.1,1,132,1.0,Bagels,coffee
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Lokal 83 Mediterranean Kitchen,1,375.5914299643057,1,4.4,2,481,1.0,Mediterranean,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Tiki Chick,1,170.20448814746487,0,4.4,2,319,1.0,Breakfast & Brunch,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Dark Bullet Sake & Oyster Bar,1,957.8934105342825,1,4.4,2,161,1.0,Japanese,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Vin Sur Vingt,1,384.3609679568272,1,4.4,2,76,1.0,Wine Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amelie,1,361.15847721553047,1,4.4,3,309,1.0,French,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Bodega 88,1,533.3344191405565,1,4.3,2,239,1.0,Sports Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Maison Pickle,1,127.1466119499218,1,4.3,2,1902,1.0,Cocktail Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,e's BAR,1,150.2433149582354,1,4.2,2,399,1.0,Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Dagon,1,634.0192225520495,1,4.2,3,269,1.0,Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Owl's Tail,1,640.4770635088703,1,4.2,2,153,1.0,Cocktail Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,George Keeley,1,107.95042398857436,1,4.1,2,346,1.0,Pubs,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Milling Room,1,352.5387464314406,1,4.1,3,596,1.0,New American,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,La Sirène-UWS,1,268.2747863989697,1,4.1,3,132,1.0,French,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Consulate,1,406.58023744859054,1,4.1,3,322,1.0,French,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Tessa,1,553.233368170065,1,4.0,3,501,1.0,New American,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,WAU,1,190.05261168330716,1,4.0,2,212,1.0,Malaysian,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Crave Fishbar,1,213.9267022588288,1,4.0,2,386,1.0,Seafood,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Thai72,1,978.598725737901,1,4.0,2,396,1.0,Thai,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Da Capo Columbus,1,724.8542298933722,1,4.0,2,175,1.0,Cocktail Bars,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Cibo e Vino,1,469.03601258014857,1,4.0,3,431,1.0,Italian,bar
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Hotel Beacon,1,688.3729941689007,1,3.9,2,146,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Lucerne Hotel,1,317.7239350643821,1,3.8,3,148,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Hotel Belleclaire,1,531.7326795408737,1,3.3,2,290,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Riverside Tower Hotel,1,383.2190570485812,1,3.3,2,39,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,ArtHouse Hotel New York City,1,510.6741957041898,1,3.2,2,344,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Hotel Newton,1,920.2110940915192,1,3.2,2,91,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Belnord Hotel,1,355.6760078562797,1,3.0,2,127,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Hotel Riverside,1,555.5904425218362,1,3.3,2,3,0.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Hotel Riverside Studios,1,1082.0085908171714,1,2.4,2,24,0.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Days Inn by Wyndham Hotel New York City-Broadway,1,899.4879617584307,1,1.8,2,230,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,WooGo Central Park-Tempo Hotel,1,852.3038243046318,0,1.6,2,9,0.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amsterdam Inn,1,575.313674757003,1,2.0,2,3,1.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Park Royal Owners,1,940.1581989538442,1,1.0,2,1,0.0,Hotels,hotel
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Columbus Art Gallery,1,558.131425460856,1,4.9,2,50,1.0,Art Galleries,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Shishi,1,761.3382785215438,1,4.8,2,49,1.0,Women's Clothing,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Zingone Brothers,1,377.2598765250125,1,4.8,2,43,0.0,Fruits & Veggies,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,More & More Antiques,1,440.5406383993112,1,4.7,2,23,1.0,Antiques,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Magpie,1,66.1740615019119,1,4.7,2,29,1.0,Home Decor,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amsterdam Art Gallery,1,147.11343373113203,1,4.7,2,23,0.0,Art Galleries,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Broadway Family Pharmacy,1,134.71192422409183,1,4.6,1,25,0.0,Drugstores,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Darryl's Boutique,1,72.29050185061114,1,4.6,2,56,1.0,Women's Clothing,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Oriental Lamp Shade,1,323.4044193929978,1,4.5,2,25,1.0,Lighting Fixtures & Equipment,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Astro West,1,484.6884740970081,1,4.5,2,12,1.0,Home Decor,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Rootchi,1,620.6527338167994,1,4.5,3,8,1.0,Women's Clothing,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,West 82nd Grocery,1,118.9860650982054,1,4.5,1,36,0.0,Grocery,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Patagonia Upper West Side,1,388.504733592921,1,4.5,3,53,1.0,Sports Wear,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,KTcollection,1,905.2055616516238,1,4.5,2,42,1.0,Jewelry,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Liana,1,715.6355389527877,1,4.5,3,17,0.0,Women's Clothing,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Jonathan Adler,1,786.5242730364615,1,4.5,3,13,1.0,Home Decor,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Chic Inspiration - Personal Shopper and Image Consulting,1,927.956792870654,1,4.4,2,14,1.0,Personal Shopping,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Pastel Art,1,932.386793485824,1,4.4,2,25,1.0,Framing,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Stoopher & Boots,1,390.0271352097813,1,4.4,3,14,1.0,Children's Clothing,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,West Side Judaica,1,455.4054408621893,1,4.4,2,40,0.0,Bookstores,shopping
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Zingone Brothers,1,377.2598765250125,1,4.8,2,43,0.0,Fruits & Veggies,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Mani Market Place,1,930.2660705415988,1,4.5,1,80,1.0,Delis,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Fischer Brothers & Leslie Kosher Meat & Poultry,1,922.9112655438032,1,4.2,3,19,1.0,Meat Shops,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Barney Greengrass,1,301.12096054461404,1,4.0,2,917,1.0,Specialty Food,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Trader Joe's,1,946.3794577948275,1,3.9,2,622,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Kosher Marketplace,1,592.6865764524504,1,3.9,3,45,1.0,Specialty Food,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Salumeria Rosi,1,814.4561866048654,1,3.9,3,602,1.0,Italian,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Trader Joe's,1,822.377586027858,1,3.5,2,119,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Fairway Market,1,703.0279041737036,1,3.3,2,602,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Citarella Gourmet Market - Upper West Side,1,666.8948732918594,1,3.3,3,122,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Han's Fruit & Vegetable Mkt,1,818.3783800258242,1,3.2,3,13,0.0,Fruits & Veggies,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Whole Foods Market,1,1241.5983832372922,1,3.2,2,375,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Pioneer Supermarket,1,855.7370304289819,1,2.8,2,87,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Jubilee Market Place,1,1244.0267611736535,1,2.6,3,99,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,D'Agostino,1,723.1083090387073,1,2.6,2,29,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Key Food Fresh of Amsterdam Avenue,1,1014.1565164888954,1,2.4,1,47,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Key Food,1,211.836172701226,1,2.4,2,53,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Barzini,1,629.522349340143,1,2.2,2,148,0.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Seasons,1,761.9733871188479,1,1.9,3,16,1.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Broadway Farm,1,196.68253102641413,1,1.8,3,72,0.0,Grocery,supermarket
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Columbus Art Gallery,1,558.131425460856,1,4.9,2,50,1.0,Art Galleries,museum
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Bard Graduate Center,1,557.9533508158582,1,4.9,1,7,1.0,Art Galleries,museum
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Amsterdam Art Gallery,1,147.11343373113203,1,4.7,2,23,0.0,Art Galleries,museum
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Prohibition,1,389.3808386835958,1,3.8,2,447,1.0,Bars,museum
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Metro Frame Art,1,741.1571504735439,1,3.5,4,12,1.0,Framing,museum
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Beacon Theatre,1,711.0330211347598,1,3.9,2,365,1.0,Music Venues,cinema
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Triad Theater,1,957.3081991848264,1,3.9,2,134,1.0,Performing Arts,cinema
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,Stand Up NY,1,434.7616854996342,1,3.1,2,347,1.0,Comedy Clubs,cinema
"Icon Pkg: W 83 St, Broadway & Ams.",40.78615,-73.9772,14,The Art Studio NY,1,1082.300730344651,1,4.1,2,52,1.0,Art Schools,school
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Tacos Mi Mexico Food Truck,1,781.5692155298199,1,4.8,1,16,0.0,Mexican,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Chicken Insider,1,664.576845676876,1,4.7,2,222,1.0,Chicken Wings,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Casa Birria NYC,1,642.3246916105671,1,4.7,1,105,0.0,Food Trucks,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Ella's Cafe Espresso & Wine Bar,1,1118.0127741478177,1,4.7,2,79,1.0,Cafes,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,York Deli,1,208.46409544775923,1,4.6,2,8,0.0,Delis,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Anita Gelato,1,847.8835488699355,1,4.6,1,481,0.0,Gelato,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Vegan grill,1,611.1418991632095,1,4.6,2,40,1.0,Vegan,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Madame Bonté Café,1,803.0598105048276,1,4.6,1,108,1.0,Cafes,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Koo Thai,1,455.2157328398552,1,4.6,2,34,1.0,Bubble Tea,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Super Taste,1,865.5419175804457,1,4.6,2,41,0.0,Chinese,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Dave's Hot Chicken,1,907.2193077052018,1,4.5,2,24,1.0,Chicken Shop,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Sushi Ishikawa,1,1168.8139104975628,1,4.5,4,342,1.0,Sushi Bars,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,NR,1,1132.3850095047312,1,4.5,3,373,1.0,Ramen,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Inès,1,1168.8139104975628,1,4.5,2,137,1.0,Coffee & Tea,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Omar's,1,1060.9664681961592,0,4.5,1,15,0.0,Food Trucks,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Caledonia Bar,1,741.9848513350707,1,4.4,2,270,1.0,Pubs,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Bua Thai Ramen & Robata Grill,1,730.7452366353183,1,4.4,2,2747,1.0,Thai,restaurant
"Icon Pkg: E 88 St, York & East End",40.776415,-73.944402,8,Tacos y quesadillas,1,1009.808357347614,0,4.4,1,23,0.0,Food Trucks,restaurant
