Name_Station,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Icon Pkg: E 52 St, 1st Ave & 2nd Ave",Bernstein Medical - Center for Hair Restoration,110 E 55th St,694.0282319515577,(212) 826-2400,3.4,$$$,30,https://www.bernsteinmedical.com,Dermatologists,hospital
"Icon Pkg: E 52 St, 1st Ave & 2nd Ave",Schweiger Dermatology Group - Park Ave,110 E 55th St,692.161420825026,(646) 665-3631,3.2,$$$,344,https://www.schweigerderm.com/location/new-york/park-ave/,Dermatologists,hospital
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Kaptan's Deck,337 W 30th St,640.8388622499216,,5.0,$$$$,5,,Bars,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Loopy's Eatery,156 W 29th St,1121.5288142467343,(212) 381-0060,5.0,$$,9,https://www.loopyseatery.com,Korean,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Harajuku Sushi and Crepe,,429.1431452081404,(626) 789-4134,4.9,$,14,http://www.harajukusushiandcrepe.com,Sushi Bars,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Scott's Pizza Tours,,429.1431452081404,,4.8,$$,381,http://www.scottspizzatours.com/,Pizza,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Frisson Espresso,405 W 44th St,1310.8026297453212,(646) 398-8210,4.8,$,35,,Coffee & Tea,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",King Cab Halal Food,10th Ave & 28th St,245.27370266302333,(917) 783-3502,4.7,$,34,,Halal,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Daily Provisions,440 West 33rd St,426.96811664912235,(646) 747-8610,4.7,$$,21,https://www.dailyprovisionsnyc.com/location/manhattan-west/,Bakeries,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Buena Vista Restaurant & Bar,536 9th Ave,1011.322798609795,(212) 388-5040,4.7,$$$,406,https://www.buenavistahellskitchen.com,Bars,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Apandi BBQ,401 W 42nd St,1184.6150149353402,(929) 260-0399,4.7,$,6,https://apandi-bbq-5pointz.square.site,Barbeque,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Non Solo Piada,302 W 37th St,981.7203005777636,(212) 216-0616,4.6,$$,438,https://www.nonsolopiadanyc.com,Italian,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Steak Frites Bistro,496 9th Ave,879.8584295266994,(929) 614-5070,4.6,$$$,144,http://www.steakfritesbistro.com,Steakhouses,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Anixi,290 8th Ave New York 10001-4801,866.974205107483,(646) 410-0946,4.6,$$$,211,http://anixinyc.com,Vegan,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Vito's Slices and Ices,464 9th Ave,773.855703870863,(212) 273-1186,4.5,$,385,http://www.vitosslicesandices.com,Pizza,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Liberty Bagels Midtown,260 W 35th St,962.8992990090461,(212) 279-1124,4.5,$,1579,https://libertybagelsny.com,Breakfast & Brunch,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Olde City Cheesesteaks & Brew,576 9th Ave,1148.2735979278577,(917) 261-6869,4.5,$$,47,https://www.loveoldecity.com/location/olde-city-576-9th-ave/,Cheesesteaks,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Easy Victor Cafe,517 W 38th St,762.0488366487763,,4.5,$$,19,,Coffee & Tea,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",B&B Restaurant Corporation,165 West 26th St,1130.6573669699349,(646) 429-8174,4.5,$,179,,African,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Calle Dao Chelsea,461 W 23rd St,527.179222757045,(212) 414-4104,4.5,$$,1079,https://www.calledao.com/location/calle-dao-bryant-park/,Cuban,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Shukette,230 9th Ave,624.8416638807722,,4.5,$$$$,433,https://www.shukettenyc.com,Middle Eastern,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Cha Cha Matcha,421 8th Ave,733.801247274067,(646) 895-9484,4.5,$,35,http://www.chachamatcha.com,Cafes,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Frisson Espresso,405 W 44th St,1310.8026297453212,(646) 398-8210,4.8,$,35,,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Daily Provisions,440 West 33rd St,426.96811664912235,(646) 747-8610,4.7,$$,21,https://www.dailyprovisionsnyc.com/location/manhattan-west/,Bakeries,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Liberty Bagels Midtown,260 W 35th St,962.8992990090461,(212) 279-1124,4.5,$,1579,https://libertybagelsny.com,Breakfast & Brunch,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Easy Victor Cafe,517 W 38th St,762.0488366487763,,4.5,$$,19,,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Cha Cha Matcha,421 8th Ave,733.801247274067,(646) 895-9484,4.5,$,35,http://www.chachamatcha.com,Cafes,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Culture Espresso,307 W 38th St,1026.9662652943166,(646) 864-1963,4.4,$$,125,http://www.cultureespresso.com,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Russ & Daughters,502 W 34th St,441.2891299733886,(212) 475-4880,4.4,$$,84,https://shop.russanddaughters.com,Bagels,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Milk & Hops,166 9th Ave,866.4463791417747,(212) 989-1999,4.4,$$,134,https://www.milknhops.com,Cheese Shops,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Stiles Farmers Market,476 9th Ave,815.476863122417,(212) 868-7070,4.4,$,37,,Farmers Market,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Variety Coffee Roasters,261 7th Ave,1105.9055014586088,(917) 409-0106,4.3,$$,192,http://www.Varietycoffeeroasters.com,Coffee Roasteries,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Seven Grams Caffe,275 7th Ave,1110.5142899068524,(646) 368-1858,4.3,$$,564,http://www.sevengramscaffe.com,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The Bronx Brewery,20 Hudson Yards,269.789653592733,(718) 402-1000,4.3,$$,47,https://thebronxbrewery.com/hudson-yards-location-2/,Breweries,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Brooklyn Bagel & Coffee Company,286 8th Ave,871.0288607540144,(212) 924-2824,4.3,$,1950,http://www.bkbagel.com,Bagels,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Jessie's Express Cafe,411 8th Ave,773.3387333061318,(212) 255-1266,4.3,$,45,http://jessiesexpresscafe.weebly.com,Cafes,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Old Country Coffee,455 W 34th St,516.6653190680679,(646) 861-2171,4.3,$,283,https://oldcountry.coffee,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Worthwild,156 9th Ave,912.6708493214957,(718) 942-9385,4.3,$$,182,http://www.worthwildnyc.com,Bars,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Cafe-Flor,218 8th Ave,1014.3311740317262,(347) 990-2100,4.2,$$,95,https://www.raulavilainc.com/Raul_Inc/cafe,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Citizens Of Chelsea,401 W 25th St,555.4550358041255,(347) 554-7496,4.2,$$,1053,https://www.citizens.coffee?utm_source=extnet&utm_medium=yext,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Van Leeuwen Ice Cream - Hudson Yards,20 Hudson Yards,376.16545521476297,(646) 484-5545,4.2,$$,103,https://vanleeuwenicecream.com,Ice Cream & Frozen Yogurt,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Black Fox Coffee,438 W 33rd St,512.4593033727992,,4.2,$$,29,http://www.blackfoxcoffee.com,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Kaptan's Deck,337 W 30th St,640.8388622499216,,5.0,$$$$,5,,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Our/New York,151 W 26th St,1159.5692219458517,(646) 753-5556,4.7,$$,75,https://www.ournewyorkvodka.com,Venues & Event Spaces,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Anixi,290 8th Ave New York 10001-4801,866.974205107483,(646) 410-0946,4.6,$$$,211,http://anixinyc.com,Vegan,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Olde City Cheesesteaks & Brew,576 9th Ave,1148.2735979278577,(917) 261-6869,4.5,$$,47,https://www.loveoldecity.com/location/olde-city-576-9th-ave/,Cheesesteaks,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The Mermaid Inn - Chelsea,227 10th Ave,473.4735889806183,(212) 999-5939,4.4,$$$,136,https://www.themermaidnyc.com/the-mermaid-inn-chelsea/,Seafood,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Shake Rattle N Roll Pianos,152 W 26th St,1146.909929753131,(917) 921-4128,4.4,$$,231,http://www.shakerattlerollpianos.com,Music Venues,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Break Bar,458 9th Ave,756.9452843345612,(212) 933-0929,4.4,$$,144,https://www.breakbarnyc.com,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Ci Siamo,440 West 33rd St,477.9103161465937,(212) 219-6559,4.4,$$$,483,https://www.cisiamonyc.com,Italian,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Milk & Hops,166 9th Ave,866.4463791417747,(212) 989-1999,4.4,$$,134,https://www.milknhops.com,Cheese Shops,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Peak,30 Hudson Yards,325.00934754316535,(332) 204-8509,4.3,$$$$,517,https://www.peaknyc.com,New American,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Walter's Cottage,500 W 43rd St,1126.177655269402,(917) 675-6882,4.3,$$,71,,Irish Pub,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",One Star,147 W 24th St,1209.8574371265524,(212) 777-0100,4.3,$,182,http://onestarnyc.com,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Worthwild,156 9th Ave,912.6708493214957,(718) 942-9385,4.3,$$,182,http://www.worthwildnyc.com,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Maggie Reillys Restaurant,340 9th Ave,536.8759252042034,(646) 476-3209,4.2,$$,117,http://www.maggiereillys.com/,Pubs,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Bea,403 W 43rd St,1237.9328088577188,(212) 602-1910,4.2,$$,2941,http://beanyc.com/,New American,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Scallywag's Irish Pub & Restaurant,508 9th Ave,936.2917835664953,(646) 490-4803,4.2,$$,332,,Irish,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The Copper Still Chelsea,206 7th Ave,1185.155266919848,(646) 596-8975,4.2,$$,114,http://thecopperstillnyc.com,Whiskey Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Zou Zou’s,385 9th Ave,445.3541932082106,(212) 380-8585,4.1,$$$,360,https://www.zouzousnyc.com,Mediterranean,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Tavola,488 9th Ave,863.421966044119,(212) 273-1181,4.1,$$,1409,http://tavolahellskitchen.com/,Italian,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Zia Maria - Chelsea,318 W 23rd St,868.4460522598537,(212) 524-9200,4.1,$$,367,https://www.ziamarianyc.com,Italian,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",EVEN Hotel New York - Times Square South,321 W 35th St,848.0614910166846,(212) 356-0034,4.5,$$,111,https://www.evenhotels.com/redirect?path=hd&brandCode=vn&hotelCode=nyctt&regionCode=1&localeCode=en&cm_mmc=mdpr-_-yelp-_-enhanced_profiles,Resorts,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave","Staypineapple, An Artful Hotel, Midtown",337 W 36th St,874.4844689917235,(212) 500-7123,4.3,$$,89,https://www.staypineapple.com/midtown-new-york,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Crowne Plaza HY36 Midtown Manhattan,320 W 36th St,876.7905080103361,(646) 928-3800,4.2,$$,107,https://www.ihg.com/crowneplaza/hotels/us/en/new-york/nycpc/hoteldetail,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Courtyard by Marriott New York Manhattan/Times Square West,307 West 37th St,985.0295609037051,(855) 816-6193,4.1,$$,115,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nycet-courtyard-new-york-manhattan-times-square-west/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,325 W 33rd St,744.1857951106183,(855) 816-6193,4.0,$$,142,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nycps-fairfield-inn-and-suites-new-york-midtown-manhattan-penn-station/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The McKittrick Hotel,530 W 27th St,197.30064212691357,(212) 904-1880,3.9,$$$,120,http://www.mckittrickhotel.com/,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Courtyard by Marriott New York Manhattan/Midtown West,461 West 34th St,516.0055561232333,(855) 816-6193,3.8,$$,39,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nycjj-courtyard-new-york-manhattan-midtown-west/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Hilton Garden Inn New York Times Square South,326 W 37th St,903.5328181352108,(212) 868-6700,3.8,$$$,62,https://ad.doubleclick.net/ddm/clk/553243765;362120879;n,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Homewood Suites by Hilton Midtown Manhattan Times Square-South,312 W 37th St,939.3574714028915,(212) 244-0644,3.7,$$,133,https://www.hilton.com/en/hotels/nycmmhw-homewood-suites-new-york-midtown-manhattan-times-square-south-ny,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Chelsea Savoy Hotel,204 W 23rd St,1145.570461041104,(212) 929-9353,3.7,$$,79,http://www.ChelseaSavoy.com,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Hampton Inn Manhattan-Chelsea,108 W 24th St,1329.756451668403,(212) 414-1000,3.7,$$,140,https://ad.doubleclick.net/ddm/clk/520803270;328858894;r,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",INNSIDE New York NoMad,132 W 27th St,1192.688135067292,(212) 951-1000,3.7,$$,155,https://www.melia.com/en/hotels/united-states/new-york/innside-new-york-nomad,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Pod Times Square Hotel,400 W 42nd St,1136.833166128695,(844) 763-7666,3.7,$$,181,https://thepodhotel.com/pod-times-square/,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Equinox Hotel New York,33 Hudson Yards,291.8573112551924,(212) 812-9200,3.7,$$$$,62,https://equinox-hotels.com/nyc/,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Four Points by Sheraton Manhattan Midtown West,444 10th Ave,547.8697000871928,(855) 816-6193,3.5,$$,77,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nycmf-four-points-by-sheraton-manhattan-midtown-west/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Four Points by Sheraton Midtown - Times Square,326 West 40th St,1074.5882542393042,(212) 967-8585,3.5,$$,188,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nyctf-four-points-by-sheraton-midtown-times-square/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Truss Hotel Times Square,515 9th Ave,935.0553106487757,(212) 920-2020,3.3,$$,107,https://www.trusshotel.com,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Candlewood Suites New York City - Times Square,339 W 39th St,1024.6220664103992,(212) 967-2254,3.3,$$,93,https://www.ihg.com/candlewood/hotels/us/en/new-york/nyccw/hoteldetail,Venues & Event Spaces,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Chelsea Pods,370 8th Ave,803.76785297772,,3.2,$,9,,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The High Line Hotel,180 10th Ave,719.3733986943317,(212) 929-3888,3.2,$$$,157,http://www.thehighlinehotel.com,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Skater's Edge Pro Shop,61 Chelsea Piers,754.6711412522843,(212) 336-6123,5.0,$$,8,http://www.chelseapiers.com/sr/skaters-edge-pro-shop.cfm,Sports Wear,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Donna Distefano,601 W 26th St,281.2393419946099,(212) 594-3757,5.0,$$$,7,http://www.donnadistefano.com,Jewelry,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Andrea Rosen Gallery,525 W 24th St,365.4455886857229,(212) 627-6000,5.0,$$$,5,http://www.andrearosengallery.com,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Domus Unaffected Living,413 W 44th St,1310.3833069149737,(212) 581-8099,4.9,$$,71,http://www.domusnewyork.com,Home Decor,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Sekas International,231 W 29th St,930.4384198294069,(212) 629-6095,4.8,$$$,25,https://sekasinternational.com,Leather Goods,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Same Ole Line Dudes,,801.3552114617675,(347) 744-9248,4.8,$$,65,http://www.sameolelinedudes.com,Couriers & Delivery Services,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Cotton Mine,827 6th Ave,1309.320743239555,(212) 889-0060,4.7,$,13,http://www.cottonmine.com,Wholesale Stores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Printed Matter Inc.,231 11th Ave,263.9471434726322,(212) 925-0325,4.6,$$,11,http://printedmatter.org/,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Best Watch Source,44 W 47th St,1029.6634211716882,(212) 302-8463,4.6,$$$$,11,http://www.watchfinderny.com,Watches,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Chelsea Royal Care Pharmacy,154 9th Ave,914.9370144161312,(212) 255-8000,4.6,$$,23,http://www.chelsearoyalcarepharmacy.com,Drugstores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Gallery Henoch,555 W 25th St,275.63552563431625,(917) 305-0003,4.6,$$$,5,http://www.galleryhenoch.com,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Ritz Thrift Shop - Ritz Furs,208 W 29th St,1007.0379706619937,(212) 265-4559,4.6,$$$,16,http://www.ritzfurs.com,"Used, Vintage & Consignment",shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Hauser & Wirth,548 W 22nd St,569.768174534523,(212) 790-3900,4.5,$,6,http://www.hauserwirth.com/,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Jazz Record Center,236 W 26th St,932.0130973117125,(212) 675-4480,4.5,$$,46,http://www.jazzrecordcenter.com,Music & DVDs,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",192 Books,192 10th Ave,642.5532437703795,(212) 255-4022,4.3,$$,36,http://www.192books.com,Bookstores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The Pace Gallery,534 W 25th St,323.67336032499276,(212) 929-7000,4.3,$,17,http://www.thepacegallery.com,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Gagosian,522 W 21st St,663.0913352814907,(212) 741-1717,4.3,$$$$,19,http://www.gagosian.com/,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",SleePare Mattress Store NYC,218 W 30th St,968.0836850349889,(347) 980-0044,4.2,$$,165,https://www.sleepare.com/us/mattress-showroom,Mattresses,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",City Opera Thrift Shop,513 W 26th St,261.34554835657616,(212) 684-5344,4.2,$$,70,http://cityoperathriftshop.org,Thrift Stores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Taglialatella Galleries,229 10th Ave,464.7456887054054,(212) 367-0881,4.2,$$$$,10,http://www.taglialatellagalleries.com,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Esposito Meat Market,500 9th Ave,911.1546593696764,(212) 279-3298,4.6,$$,156,http://www.espositomeatmarket.com/,Meat Shops,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",International Grocery,543 9th Ave,1028.7960236687443,(212) 279-1000,4.5,$,105,,International Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Terra Market,533 9th Ave,985.1878283322673,(212) 736-0101,4.2,$,24,,Farmers Market,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Big Apple Meat Market,577 9th Ave,1131.3673255194342,(212) 563-2555,3.8,$,141,https://www.bigapplemeatmarket.com,Meat Shops,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Brooklyn Fare,431 W 37th St,757.126647215683,(212) 216-9700,3.8,$$,166,https://www.brooklynfare.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Udder Milk,,429.1431452081404,(973) 413-9585,3.7,$$,110,http://uddermilk.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Sea Breeze Fish Market,541 9th Ave,1023.0761190504126,(212) 563-7537,3.7,$$,70,https://seabreezefishmarket.com,Seafood Markets,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",SUNAC Natural Market,600 W 42nd St,1039.600847941168,(212) 695-9292,3.3,$$,219,http://www.sunacnatural.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Chelsea Fine Food,300 8th Ave,848.2335058824566,(212) 255-9555,3.1,$$,34,http://chelseafinefoodnyc.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Whole Foods Market,250 7th Ave,1086.3194931649782,(212) 924-5969,3.0,$$,372,https://www.wholefoodsmarket.com/stores/chelsea,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Ideal Market Place,317 9th Ave,484.46208247333453,(212) 714-1522,2.7,$$,65,,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Hudson Market,303 10th Ave,231.66771811684558,(212) 244-2060,2.2,$$,158,,Specialty Food,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Gristede's Supermarket,225 9th Ave,634.0753302220413,(212) 229-3895,2.0,$$$,34,http://www.gristedes.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Gristedes,221 8th Ave,976.3221825223526,(646) 486-7310,1.8,$$,50,http://www.gristedes.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Food Emporium,452 W 43rd St,1154.7588629721115,(212) 714-1414,1.8,$$$,175,http://www.thefoodemporium.com,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",Sean Kelly,475 Tenth Ave,633.6137043792885,(212) 239-1181,5.0,$$$,5,http://www.skny.com,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",The FLAG Art Foundation,545 W 25th St 9th Fl,272.1461874259006,(212) 206-0220,4.8,$,6,http://flagartfoundation.org/,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",ACA Galleries,173 10th Ave,702.4521713823966,(212) 206-8080,5.0,$$$,3,http://www.acagalleries.com/,Art Galleries,museum
